Title,Author,Type,Price,Summary,Publication Year,Language,ISBN,Category,Copyright,Contributors,Pages,Binding,Interior Color,Dimensions,Format,Keywords
Foundational Thoughts in Judaism,Per K. Brask,Paperback,USD 19.99,"What does Judaism say about free will, suffering, good and evil, sin, responsibility, righteousness?

Danish philosopher Andreas Simonsen explains where Judaism stands on these and other complex moral issues, puts them into historical perspective and discusses their relevance to our lives today, while tackling the contradictions, confusions and paradoxes inherent in Judaism’s fundamental tenets. He also compares Judaism’s teachings to those of Christianity, humanism and selected Western philosophers, both classical and modern. 

Christians and Jews, believers and non-believers, alike, will find Simonsen’s insights fascinating and enlightening. 

This important 20th-century religious-philosophical work is now available in English for the first time, translated from the Danish by Per K. Brask.",2014,English,9781927663103,Religion & Spirituality,All Rights Reserved - Standard Copyright License,"By (author): Per K. Brask, By (author): Andreas Simonsen",136,Paperback,Black & White,US Trade (6 x 9 in / 152 x 229 mm),,"['Judaism', 'Judaic thought', 'Judaic philosophy', 'Judaica', 'religion', 'comparative religion']"
