Title,Author,Type,Price,Summary,Publication Year,Language,ISBN,Category,Copyright,Contributors,Pages,Binding,Interior Color,Dimensions,Format,Keywords
Never Look Back,Michael Thomas Miller,Ebook,USD 8.62,"Bodies have been turning up in a sugar cane field outside Waialua, a town on the North Shore of Oahu, Hawaii and Detective Anthony Shapiro wants to know why.

Jack Lyman arrived from Boston five years ago. A photojournalist, he’s had it with East Coast hierarchy and is looking for a new start. A meticulous sort, all is going according to plan until he meets Maureen Durrante. She’s his type, but she’s also being stalked by a psycho. Jack beats the pervert mercilessly, driving him into the cane field where the body is engulfed by flames. Did Jack torch him? That’s only one of the questions Detective Shapiro has for Jack. What does Jack know about the two bodies that were torched in the cane field just days ago? Then, what about the body of the Boston detective that shows up in the River Street Canal the next day? Well, Jack isn’t telling…if he can get away with it…",2011,English,N/A,Fiction,All Rights Reserved - Standard Copyright License,By (author): Michael Thomas Miller,,,,,PDF,"['Fiction', 'Literature', 'Crimes']"
